,CarbonSource,Carbon_conc,Gly,Met,SP,Titer,OD_OG,OD_Prod
0,14.0,49.28196347031964,9.653333333333334,3.233333333333333,2.209084457789484,25.89200853036625,1.2768750047683717,11.724375092089176
1,10.0,36.66666666666666,0.4266666666666661,0.833333333333333,2.621368960388072,31.13736091794158,4.891875103712081,11.879374921917917
2,11.0,46.41777777777778,1.333333333333333,6.933333333333334,4.5020162219187245,48.315674517076175,5.167500019669532,10.72874981597066
3,2.0,13.69296,7.813333333333332,2.1,4.00791344510318,50.39262883634677,1.5887500221282242,12.645624854266645
4,2.0,40.57173333333333,6.1866666666666665,4.333333333333333,2.316947383056604,26.60850636686756,1.8243750060349704,11.5099997228384
5,9.0,20.41649122807017,3.493333333333334,9.633333333333336,1.8514021679708,20.73707113274609,3.594999990090728,11.199374680072069
6,7.0,10.05535714285714,7.359999999999999,1.033333333333333,3.1823806557216785,41.021277360531606,1.8412500122934576,12.9356249204278
7,7.0,6.033214285714285,8.4,7.2,1.3698149071946322,13.585472987173546,0.7249999992921947,9.940624885857105
8,3.0,18.799999999999997,6.933333333333334,0.133333333333333,0.0652081237041876,1.885077221449544,2.194375029429793,28.89249967098236
9,17.0,6.4,0.96,5.0,1.959297787261911,36.60035821356823,5.307500154376029,18.69749994635582
10,11.0,17.173333333333336,1.7599999999999998,2.3666666666666663,4.133351740735282,48.32386063977747,5.19874998986721,11.65687488079071
11,13.0,33.86666666666667,0.506666666666666,5.966666666666667,0.0512150135552705,0.8287855354659248,5.291874889880418,16.228124775588512
12,11.0,18.91555555555556,9.12,8.333333333333334,2.2757032208053944,18.95547615515376,1.5106250500679017,8.328750074505805
13,16.0,11.793333333333331,9.173333333333332,9.233333333333333,1.3893523108573476,12.31898912069232,2.1281250255554918,8.859999940395355
14,16.0,42.29333333333333,4.293333333333333,1.666666666666666,1.594566488315857,20.26013050533148,2.9843750378489493,12.760625124573709
15,9.0,44.455263157894734,2.853333333333334,3.7666666666666657,1.935310443215629,26.787379369494666,4.249374984428286,13.901875071823596
16,3.0,2.599999999999995,2.186666666666667,3.0,4.042832851801282,55.23001650440427,3.0087499382346863,13.619374760091304
17,1.0,25.18101851851852,4.613333333333334,9.033333333333331,0.0445625063253722,0.7909836346777932,2.703749990686774,17.742500171661376
18,3.0,23.8,4.933333333333333,4.766666666666667,3.5045560046659654,42.17340343069077,2.196249968037009,11.886874862611291
19,1.0,27.048148148148147,8.026666666666667,5.500000000000001,0.0878260576627767,1.7883491886879923,1.2287500050291418,20.38875007688999
20,4.0,41.33794871794872,5.786666666666668,6.1,0.0718000608390962,1.5567122701282647,2.3881249564141034,21.676249892115592
21,6.0,1.8015999999999948,5.546666666666666,8.166666666666668,3.126883190284546,30.387318266110334,2.4337499836832284,9.53249996215105
22,13.0,7.866666666666664,3.36,7.433333333333333,1.099231058774052,11.39855747179725,2.610000033527613,10.653125212192537
23,0.0,0.0,4.0,1.5,3.550020519720693,39.63128239839283,2.7275000201910733,11.161875162869691
24,1.0,0.0,4.0,1.5,3.550020519720693,39.63128239839283,2.7275000201910733,11.161875162869691
25,2.0,0.0,4.0,1.5,3.550020519720693,39.63128239839283,2.7275000201910733,11.161875162869691
26,3.0,0.0,4.0,1.5,3.550020519720693,39.63128239839283,2.7275000201910733,11.161875162869691
27,4.0,0.0,4.0,1.5,3.550020519720693,39.63128239839283,2.7275000201910733,11.161875162869691
28,5.0,0.0,4.0,1.5,3.550020519720693,39.63128239839283,2.7275000201910733,11.161875162869691
29,6.0,0.0,4.0,1.5,3.550020519720693,39.63128239839283,2.7275000201910733,11.161875162869691
30,7.0,0.0,4.0,1.5,3.550020519720693,39.63128239839283,2.7275000201910733,11.161875162869691
31,8.0,0.0,4.0,1.5,3.550020519720693,39.63128239839283,2.7275000201910733,11.161875162869691
32,9.0,0.0,4.0,1.5,3.550020519720693,39.63128239839283,2.7275000201910733,11.161875162869691
33,10.0,0.0,4.0,1.5,3.550020519720693,39.63128239839283,2.7275000201910733,11.161875162869691
34,11.0,0.0,4.0,1.5,3.550020519720693,39.63128239839283,2.7275000201910733,11.161875162869691
35,12.0,0.0,4.0,1.5,3.550020519720693,39.63128239839283,2.7275000201910733,11.161875162869691
36,13.0,0.0,4.0,1.5,3.550020519720693,39.63128239839283,2.7275000201910733,11.161875162869691
37,14.0,0.0,4.0,1.5,3.550020519720693,39.63128239839283,2.7275000201910733,11.161875162869691
38,15.0,0.0,4.0,1.5,3.550020519720693,39.63128239839283,2.7275000201910733,11.161875162869691
39,16.0,0.0,4.0,1.5,3.550020519720693,39.63128239839283,2.7275000201910733,11.161875162869691
40,17.0,0.0,4.0,1.5,3.550020519720693,39.63128239839283,2.7275000201910733,11.161875162869691
41,18.0,0.0,4.0,1.5,3.550020519720693,39.63128239839283,2.7275000201910733,11.161875162869691
42,1.0,10.193518518518516,9.973333333333333,2.966666666666667,0.0,0.0,1.460624995306134,15.181250028908252
43,3.0,15.599999999999994,4.079999999999999,5.233333333333333,0.0,0.0,2.9950000780075787,12.620000072419645
44,4.0,48.82871794871795,0.56,0.766666666666666,0.0,0.0,4.080000004395842,20.936874762773517
45,5.0,23.023466666666664,5.706666666666668,2.6,4.367353795906805,40.46296864111498,2.6081249552220105,9.24937510550022
46,9.0,6.915263157894735,7.306666666666666,1.8,3.376314686579393,38.24981324041812,2.0581250047683715,11.323125005364416
47,10.0,49.73333333333334,1.893333333333333,7.0,5.920471833845445,49.1836299651568,3.5749999309331177,8.28312504723668
48,12.0,48.35,1.7599999999999998,6.9,6.035890864585596,61.24924320557491,3.7312499681860207,10.166874897331
49,13.0,42.8,6.48,7.2,0.3519775075648751,2.656990243902439,2.0043750727921723,7.41375013872981
50,16.0,37.14222222222222,6.693333333333334,2.666666666666666,0.9031125147391584,9.32243693379791,2.167499993592501,10.318750139921905
51,17.0,4.266666666666667,5.973333333333334,1.4333333333333331,1.3184377062187949,18.52414634146341,2.546249978840351,13.920000285506248
52,18.0,18.0,3.733333333333333,4.033333333333333,0.1311001543126084,1.1819337979094078,3.305000063627958,9.009374954402446
53,0.0,0.0,4.0,1.5,5.138721556335503,55.619021602787456,2.982500006109476,10.794375181794166
54,1.0,0.0,4.0,1.5,5.138721556335503,55.619021602787456,2.982500006109476,10.794375181794166
55,2.0,0.0,4.0,1.5,5.138721556335503,55.619021602787456,2.982500006109476,10.794375181794166
56,3.0,0.0,4.0,1.5,5.138721556335503,55.619021602787456,2.982500006109476,10.794375181794166
57,4.0,0.0,4.0,1.5,5.138721556335503,55.619021602787456,2.982500006109476,10.794375181794166
58,5.0,0.0,4.0,1.5,5.138721556335503,55.619021602787456,2.982500006109476,10.794375181794166
59,6.0,0.0,4.0,1.5,5.138721556335503,55.619021602787456,2.982500006109476,10.794375181794166
60,7.0,0.0,4.0,1.5,5.138721556335503,55.619021602787456,2.982500006109476,10.794375181794166
61,8.0,0.0,4.0,1.5,5.138721556335503,55.619021602787456,2.982500006109476,10.794375181794166
62,9.0,0.0,4.0,1.5,5.138721556335503,55.619021602787456,2.982500006109476,10.794375181794166
63,10.0,0.0,4.0,1.5,5.138721556335503,55.619021602787456,2.982500006109476,10.794375181794166
64,11.0,0.0,4.0,1.5,5.138721556335503,55.619021602787456,2.982500006109476,10.794375181794166
65,12.0,0.0,4.0,1.5,5.138721556335503,55.619021602787456,2.982500006109476,10.794375181794166
66,13.0,0.0,4.0,1.5,5.138721556335503,55.619021602787456,2.982500006109476,10.794375181794166
67,14.0,0.0,4.0,1.5,5.138721556335503,55.619021602787456,2.982500006109476,10.794375181794166
68,15.0,0.0,4.0,1.5,5.138721556335503,55.619021602787456,2.982500006109476,10.794375181794166
69,16.0,0.0,4.0,1.5,5.138721556335503,55.619021602787456,2.982500006109476,10.794375181794166
70,17.0,0.0,4.0,1.5,5.138721556335503,55.619021602787456,2.982500006109476,10.794375181794166
71,18.0,0.0,4.0,1.5,5.138721556335503,55.619021602787456,2.982500006109476,10.794375181794166
72,12.0,49.5,1.706666667,9.9,5.691760843505117,44.39132961672474,3.3343750020861624,7.816249967217445
73,0.0,23.95472222,4.213333333,0.0,0.0856866278362757,1.1243979094076657,3.2556249728798865,13.076250158846378
74,8.0,50.04444444,0.0,9.6,1.8745367293352213,9.684536585365851,2.3787500305473803,5.175624970942735
75,11.0,48.03555556,0.613333333,9.1,1.1985574212071164,12.107839721254354,4.7268750114738936,10.093749963343145
76,8.0,0.500444444,0.106666667,0.1,1.8465050140895956,12.044114982578396,2.935624957680702,6.454374917447566
77,1.0,1.993287037,5.706666667,1.5,4.968685497305518,59.07670801393728,2.6612500163167714,11.884999924004076
78,10.0,50.0,0.106666667,9.2,4.182710762984036,24.26759024390244,2.95937503375113,5.849999931305646
79,12.0,0.5,0.213333333,2.0,4.566216196247554,38.70893379790941,3.551249994561076,8.477499984800815
80,0.0,0.0,4.0,1.5,4.148711921415506,53.44527526132404,3.2006249731779097,12.903125115334989
81,1.0,0.0,4.0,1.5,4.148711921415506,53.44527526132404,3.2006249731779097,12.903125115334989
82,2.0,0.0,4.0,1.5,4.148711921415506,53.44527526132404,3.2006249731779097,12.903125115334989
83,3.0,0.0,4.0,1.5,4.148711921415506,53.44527526132404,3.2006249731779097,12.903125115334989
84,4.0,0.0,4.0,1.5,4.148711921415506,53.44527526132404,3.2006249731779097,12.903125115334989
85,5.0,0.0,4.0,1.5,4.148711921415506,53.44527526132404,3.2006249731779097,12.903125115334989
86,6.0,0.0,4.0,1.5,4.148711921415506,53.44527526132404,3.2006249731779097,12.903125115334989
87,7.0,0.0,4.0,1.5,4.148711921415506,53.44527526132404,3.2006249731779097,12.903125115334989
88,8.0,0.0,4.0,1.5,4.148711921415506,53.44527526132404,3.2006249731779097,12.903125115334989
89,9.0,0.0,4.0,1.5,4.148711921415506,53.44527526132404,3.2006249731779097,12.903125115334989
90,10.0,0.0,4.0,1.5,4.148711921415506,53.44527526132404,3.2006249731779097,12.903125115334989
91,11.0,0.0,4.0,1.5,4.148711921415506,53.44527526132404,3.2006249731779097,12.903125115334989
92,12.0,0.0,4.0,1.5,4.148711921415506,53.44527526132404,3.2006249731779097,12.903125115334989
93,13.0,0.0,4.0,1.5,4.148711921415506,53.44527526132404,3.2006249731779097,12.903125115334989
94,14.0,0.0,4.0,1.5,4.148711921415506,53.44527526132404,3.2006249731779097,12.903125115334989
95,15.0,0.0,4.0,1.5,4.148711921415506,53.44527526132404,3.2006249731779097,12.903125115334989
96,16.0,0.0,4.0,1.5,4.148711921415506,53.44527526132404,3.2006249731779097,12.903125115334989
97,17.0,0.0,4.0,1.5,4.148711921415506,53.44527526132404,3.2006249731779097,12.903125115334989
98,18.0,0.0,4.0,1.5,4.148711921415506,53.44527526132404,3.2006249731779097,12.903125115334989
99,0.0,5.77222222222222,4.16,7.833333333333333,2.1513200961306627,21.447912891986064,2.426874960437417,9.990000162869691
100,2.0,15.97512,8.426666666666666,4.866666666666667,2.9746553671585803,29.696470383275265,1.5475000223517417,9.968125165104864
101,5.0,10.571999999999996,3.1466666666666674,0.833333333333333,4.02230047415503,42.909441114982585,3.541249964982271,10.702500023543834
102,7.0,16.75892857142857,6.053333333333334,4.066666666666666,3.3844262086004258,34.27324808362369,2.206249997615814,10.169999857097864
103,8.0,48.84337777777778,0.8799999999999999,5.3,3.700862539869141,36.65191777003484,4.372500066310167,9.89187508508563
104,10.0,48.0,1.973333333333333,9.766666666666667,5.697010633853987,46.153957491289205,4.345624937340617,8.100625031292438
105,12.0,28.0,0.266666666666666,8.8,4.497633199256086,38.76189268292684,3.002500018700957,8.619375058114528
106,13.0,0.53333333333333,0.4266666666666661,4.3,5.201406973330233,53.26075818815331,3.89874996304512,10.24249996677041
107,14.0,1.07134703196347,2.186666666666667,7.866666666666666,5.102371087851806,52.73063832752614,3.861874944195151,10.369374972432851
108,17.0,9.866666666666667,1.893333333333333,7.166666666666667,0.0,0.0,2.7756249966472386,10.814374868422746
109,18.0,5.0,6.266666666666667,1.8,0.0,0.0,1.6606250280886887,16.573125213980674
110,0.0,0.0,4.0,1.5,3.6809670823230767,41.305876655052266,2.6662499612569808,11.234999817460777
111,1.0,0.0,4.0,1.5,3.6809670823230767,41.305876655052266,2.6662499612569808,11.234999817460777
112,2.0,0.0,4.0,1.5,3.6809670823230767,41.305876655052266,2.6662499612569808,11.234999817460777
113,3.0,0.0,4.0,1.5,3.6809670823230767,41.305876655052266,2.6662499612569808,11.234999817460777
114,4.0,0.0,4.0,1.5,3.6809670823230767,41.305876655052266,2.6662499612569808,11.234999817460777
115,5.0,0.0,4.0,1.5,3.6809670823230767,41.305876655052266,2.6662499612569808,11.234999817460777
116,6.0,0.0,4.0,1.5,3.6809670823230767,41.305876655052266,2.6662499612569808,11.234999817460777
117,7.0,0.0,4.0,1.5,3.6809670823230767,41.305876655052266,2.6662499612569808,11.234999817460777
118,8.0,0.0,4.0,1.5,3.6809670823230767,41.305876655052266,2.6662499612569808,11.234999817460777
119,9.0,0.0,4.0,1.5,3.6809670823230767,41.305876655052266,2.6662499612569808,11.234999817460777
120,10.0,0.0,4.0,1.5,3.6809670823230767,41.305876655052266,2.6662499612569808,11.234999817460777
121,11.0,0.0,4.0,1.5,3.6809670823230767,41.305876655052266,2.6662499612569808,11.234999817460777
122,12.0,0.0,4.0,1.5,3.6809670823230767,41.305876655052266,2.6662499612569808,11.234999817460777
123,13.0,0.0,4.0,1.5,3.6809670823230767,41.305876655052266,2.6662499612569808,11.234999817460777
124,14.0,0.0,4.0,1.5,3.6809670823230767,41.305876655052266,2.6662499612569808,11.234999817460777
125,15.0,0.0,4.0,1.5,3.6809670823230767,41.305876655052266,2.6662499612569808,11.234999817460777
126,16.0,0.0,4.0,1.5,3.6809670823230767,41.305876655052266,2.6662499612569808,11.234999817460777
127,17.0,0.0,4.0,1.5,3.6809670823230767,41.305876655052266,2.6662499612569808,11.234999817460777
128,18.0,0.0,4.0,1.5,3.6809670823230767,41.305876655052266,2.6662499612569808,11.234999817460777
129,0.0,47.0436111111111,0.96,7.3,1.4489952184297148,14.606957626332871,4.706250034868717,10.080625206828117
130,1.0,49.50416666666666,9.333333333333332,7.733333333333333,0.9933933025659024,11.812508128573636,1.6112499839067458,11.893124968409538
131,3.0,29.0,0.666666666666666,3.566666666666667,0.4342191942335192,10.131188440735588,4.878125057220458,23.32437494456768
132,4.0,41.892820512820514,0.053333333333333,1.866666666666666,0.0998768811030134,2.1903449389584297,3.1056249948590997,22.020624481737613
133,5.0,49.92333333333332,2.133333333333333,5.033333333333333,4.787196715000022,35.51324225003863,4.098749809563159,7.431874979883432
134,7.0,29.49571428571429,9.973333333333333,8.2,0.6200301169425252,4.574785071859063,1.5924999924749137,7.289374989122152
135,8.0,1.000888888888885,9.84,1.8,2.124380647762095,21.62340556328234,1.6281249435991048,10.17499994173646
136,10.0,48.8,0.7199999999999999,6.833333333333333,6.569602535236759,53.71286986555401,4.308750011622905,8.178125039339065
137,12.0,47.0,3.2,1.933333333333333,5.107760193301865,45.18966631123473,3.707500031813979,8.836250004023313
138,15.0,47.41463414634146,7.226666666666667,8.8,2.1847736477003,10.488283062896,2.463125061839819,4.784999970942735
139,0.0,0.0,4.0,1.5,4.268837267869182,41.39725360840674,3.247499975040555,9.702499952763318
140,1.0,0.0,4.0,1.5,4.268837267869182,41.39725360840674,3.247499975040555,9.702499952763318
141,2.0,0.0,4.0,1.5,4.268837267869182,41.39725360840674,3.247499975040555,9.702499952763318
142,3.0,0.0,4.0,1.5,4.268837267869182,41.39725360840674,3.247499975040555,9.702499952763318
143,4.0,0.0,4.0,1.5,4.268837267869182,41.39725360840674,3.247499975040555,9.702499952763318
144,5.0,0.0,4.0,1.5,4.268837267869182,41.39725360840674,3.247499975040555,9.702499952763318
145,6.0,0.0,4.0,1.5,4.268837267869182,41.39725360840674,3.247499975040555,9.702499952763318
146,7.0,0.0,4.0,1.5,4.268837267869182,41.39725360840674,3.247499975040555,9.702499952763318
147,8.0,0.0,4.0,1.5,4.268837267869182,41.39725360840674,3.247499975040555,9.702499952763318
148,9.0,0.0,4.0,1.5,4.268837267869182,41.39725360840674,3.247499975040555,9.702499952763318
149,10.0,0.0,4.0,1.5,4.268837267869182,41.39725360840674,3.247499975040555,9.702499952763318
150,11.0,0.0,4.0,1.5,4.268837267869182,41.39725360840674,3.247499975040555,9.702499952763318
151,12.0,0.0,4.0,1.5,4.268837267869182,41.39725360840674,3.247499975040555,9.702499952763318
152,13.0,0.0,4.0,1.5,4.268837267869182,41.39725360840674,3.247499975040555,9.702499952763318
153,14.0,0.0,4.0,1.5,4.268837267869182,41.39725360840674,3.247499975040555,9.702499952763318
154,15.0,0.0,4.0,1.5,4.268837267869182,41.39725360840674,3.247499975040555,9.702499952763318
155,16.0,0.0,4.0,1.5,4.268837267869182,41.39725360840674,3.247499975040555,9.702499952763318
156,17.0,0.0,4.0,1.5,4.268837267869182,41.39725360840674,3.247499975040555,9.702499952763318
157,18.0,0.0,4.0,1.5,4.268837267869182,41.39725360840674,3.247499975040555,9.702499952763318
158,0.0,1.443055555555555,0.56,1.2333333333333327,3.750031294204765,54.48094357619394,5.836875081658363,14.549375229179846
159,2.0,11.4108,5.226666666666667,2.233333333333333,4.516874411596319,63.29496976022193,2.8200000493228434,14.009375028908252
160,3.0,1.399999999999995,3.653333333333333,9.4,3.91158245081453,41.67300574674681,3.7975000186264514,10.659374759197236
161,4.0,0.83230769230769,0.8,9.5,4.766315808029012,53.21530381134816,5.313124970197677,11.165000215768814
162,5.0,14.800799999999995,9.466666666666669,9.633333333333336,2.9126437821816187,19.76593106546007,1.2943750216066836,6.827500086873769
163,7.0,49.60642857142858,0.4266666666666661,6.533333333333333,3.0849061251770347,36.95484386022855,5.069375035017728,12.006250300109386
164,9.0,9.714298245614035,8.08,0.366666666666666,2.846651200386942,41.81512662659356,1.87187501847744,14.674999654889106
165,12.0,2.15,0.64,4.933333333333333,4.682959866129194,55.40712760420106,5.2556249281764025,11.828124985694885
166,15.0,48.585365853658544,0.933333333333333,1.7666666666666662,4.854520588589192,45.46078848008455,4.834999979138374,9.364375096410512
167,17.0,0.8,0.56,0.233333333333333,3.0106426361856142,32.852405284364885,4.809999975040554,10.919999980032443
168,0.0,0.0,4.0,1.5,3.6937182778507847,46.77306194596736,2.951249942779541,12.698124997913837
169,1.0,0.0,4.0,1.5,3.6937182778507847,46.77306194596736,2.951249942779541,12.698124997913837
170,2.0,0.0,4.0,1.5,3.6937182778507847,46.77306194596736,2.951249942779541,12.698124997913837
171,3.0,0.0,4.0,1.5,3.6937182778507847,46.77306194596736,2.951249942779541,12.698124997913837
172,4.0,0.0,4.0,1.5,3.6937182778507847,46.77306194596736,2.951249942779541,12.698124997913837
173,5.0,0.0,4.0,1.5,3.6937182778507847,46.77306194596736,2.951249942779541,12.698124997913837
174,6.0,0.0,4.0,1.5,3.6937182778507847,46.77306194596736,2.951249942779541,12.698124997913837
175,7.0,0.0,4.0,1.5,3.6937182778507847,46.77306194596736,2.951249942779541,12.698124997913837
176,8.0,0.0,4.0,1.5,3.6937182778507847,46.77306194596736,2.951249942779541,12.698124997913837
177,9.0,0.0,4.0,1.5,3.6937182778507847,46.77306194596736,2.951249942779541,12.698124997913837
178,10.0,0.0,4.0,1.5,3.6937182778507847,46.77306194596736,2.951249942779541,12.698124997913837
179,11.0,0.0,4.0,1.5,3.6937182778507847,46.77306194596736,2.951249942779541,12.698124997913837
180,12.0,0.0,4.0,1.5,3.6937182778507847,46.77306194596736,2.951249942779541,12.698124997913837
181,13.0,0.0,4.0,1.5,3.6937182778507847,46.77306194596736,2.951249942779541,12.698124997913837
182,14.0,0.0,4.0,1.5,3.6937182778507847,46.77306194596736,2.951249942779541,12.698124997913837
183,15.0,0.0,4.0,1.5,3.6937182778507847,46.77306194596736,2.951249942779541,12.698124997913837
184,16.0,0.0,4.0,1.5,3.6937182778507847,46.77306194596736,2.951249942779541,12.698124997913837
185,17.0,0.0,4.0,1.5,3.6937182778507847,46.77306194596736,2.951249942779541,12.698124997913837
186,18.0,0.0,4.0,1.5,3.6937182778507847,46.77306194596736,2.951249942779541,12.698124997913837
187,12.0,49.0538732672764,0.124016548099469,8.91941479836936,3.0478206018961704,21.573653366666665,3.0962500069042047,7.072083307405312
188,12.0,49.3713322328952,0.8003665489989411,9.58807942029123,5.274195136640934,43.71953393333333,3.8245833137134704,8.266666621565818
189,12.0,48.7462974776881,1.918491503333909,6.81751987907446,6.127687334623876,54.2983571,3.248333338002364,8.838750015298524
190,12.0,49.0837151343712,3.3045720573448296,0.586289239482043,3.874849524132003,35.30512386666667,2.907916652013858,9.10374996870756
191,10.0,49.261605343381,0.087562403621259,5.626062767099449,4.003065838694385,25.57380946666667,2.692500002036492,6.388333343565464
192,10.0,49.1478440817476,1.3223831614272998,9.41896714218785,5.110392864506256,42.0128806,3.813333340585231,8.231666712065538
193,0.0,40.0,4.0,1.5,2.787467090963444,30.73357713333333,2.7433332645396398,11.00499999086062
194,0.0,0.0,4.0,1.5,3.8856342203871335,41.59060036666667,3.0887500351667403,10.723333212832609
195,1.0,0.0,4.0,1.5,3.8856342203871335,41.59060036666667,3.0887500351667403,10.723333212832609
196,2.0,0.0,4.0,1.5,3.8856342203871335,41.59060036666667,3.0887500351667403,10.723333212832609
197,3.0,0.0,4.0,1.5,3.8856342203871335,41.59060036666667,3.0887500351667403,10.723333212832609
198,4.0,0.0,4.0,1.5,3.8856342203871335,41.59060036666667,3.0887500351667403,10.723333212832609
199,5.0,0.0,4.0,1.5,3.8856342203871335,41.59060036666667,3.0887500351667403,10.723333212832609
200,6.0,0.0,4.0,1.5,3.8856342203871335,41.59060036666667,3.0887500351667403,10.723333212832609
201,7.0,0.0,4.0,1.5,3.8856342203871335,41.59060036666667,3.0887500351667403,10.723333212832609
202,8.0,0.0,4.0,1.5,3.8856342203871335,41.59060036666667,3.0887500351667403,10.723333212832609
203,9.0,0.0,4.0,1.5,3.8856342203871335,41.59060036666667,3.0887500351667403,10.723333212832609
204,10.0,0.0,4.0,1.5,3.8856342203871335,41.59060036666667,3.0887500351667403,10.723333212832609
205,11.0,0.0,4.0,1.5,3.8856342203871335,41.59060036666667,3.0887500351667403,10.723333212832609
206,12.0,0.0,4.0,1.5,3.8856342203871335,41.59060036666667,3.0887500351667403,10.723333212832609
207,13.0,0.0,4.0,1.5,3.8856342203871335,41.59060036666667,3.0887500351667403,10.723333212832609
208,14.0,0.0,4.0,1.5,3.8856342203871335,41.59060036666667,3.0887500351667403,10.723333212832609
209,15.0,0.0,4.0,1.5,3.8856342203871335,41.59060036666667,3.0887500351667403,10.723333212832609
210,16.0,0.0,4.0,1.5,3.8856342203871335,41.59060036666667,3.0887500351667403,10.723333212832609
211,17.0,0.0,4.0,1.5,3.8856342203871335,41.59060036666667,3.0887500351667403,10.723333212832609
212,18.0,0.0,4.0,1.5,3.8856342203871335,41.59060036666667,3.0887500351667403,10.723333212832609
